成绩序号	玩家名字	铺面ID	RANK状态	完成状态	原分数	原pp	新分数	新pp
714	My angel arily	1292314	0	True	211560	520.105	391	0.001
715	drugs520	0	-1	False	40190	1134.25	40190	0
716	drugs520	0	-1	False	25950	0.0	25950	0
717	drugs520	0	-1	False	27600	489.615	27600	0
718	drugs520	0	-1	False	21700	0.0	21700	0
719	drugs520	0	-1	False	34700	963.924	34700	0
720	drugs520	0	-1	False	34500	1207.32	34500	0
721	My angel arily	0	-1	False	153320	0.0	153320	0
722	drugs520	0	-1	False	21200	0.0	21200	0
723	drugs520	0	-1	True	35100	1245.7	35100	0
724	My angel arily	1690353	2	False	20880	0.0	20880	0
725	My angel arily	1690353	2	False	16450	0.0	16450	0
726	drugs520	0	-1	False	14990	0.0	14990	0
727	drugs520	0	-1	False	23570	0.0	23570	0
728	drugs520	0	-1	False	24370	0.0	24370	0
729	drugs520	0	-1	False	35820	1344.05	35820	0
730	drugs520	0	-1	False	37920	1204.86	37920	0
731	drugs520	0	-1	False	30420	0.0	30420	0
732	My angel arily	0	-1	True	117220	231.576	117220	0
733	drugs520	0	-1	False	30620	0.0	30620	0
734	drugs520	0	-1	False	22120	0.0	22120	0
735	drugs520	0	-1	False	37470	1403.09	37470	0
736	drugs520	0	-1	False	30720	0.0	30720	0
737	drugs520	0	-1	False	29720	0.0	29720	0
738	drugs520	0	-1	False	30420	0.0	30420	0
739	drugs520	0	-1	False	31420	0.0	31420	0
740	drugs520	0	-1	False	26720	0.0	26720	0
741	drugs520	0	-1	False	38320	1431.37	38320	0
742	drugs520	0	-1	False	27120	0.0	27120	0
743	My angel arily	0	-1	False	10080	0.0	10080	0
744	drugs520	0	-1	False	30320	0.0	30320	0
745	drugs520	0	-1	False	29920	0.0	29920	0
746	drugs520	0	-1	False	34070	0.0	34070	0
747	drugs520	0	-1	False	27020	0.0	27020	0
748	drugs520	0	-1	False	26220	0.0	26220	0
749	My angel arily	1690355	2	False	18490	0.0	18490	0
750	drugs520	0	-1	False	39820	1334.72	39820	0
751	drugs520	0	-1	False	34720	0.0	34720	0
752	My angel arily	1690355	2	False	24770	0.0	24770	0
753	drugs520	0	-1	False	31620	0.0	31620	0
754	drugs520	0	-1	False	25820	0.0	25820	0
755	drugs520	0	-1	True	41320	1577.29	41320	0
756	My angel arily	1690355	2	False	29310	0.0	29310	0
757	drugs520	0	-1	False	34100	593.8	34100	0
758	drugs520	0	-1	False	34600	1151.83	34600	0
759	drugs520	0	-1	False	34000	1192.44	34000	0
760	drugs520	0	-1	False	20400	0.0	20400	0
761	drugs520	0	-1	True	34900	1396.72	34900	0
762	drugs520	0	-1	False	34400	1373.28	34400	0
763	drugs520	0	-1	False	20400	0.0	20400	0
764	drugs520	0	-1	False	21200	0.0	21200	0
765	drugs520	0	-1	False	20300	0.0	20300	0
766	drugs520	0	-1	False	20400	0.0	20400	0
767	drugs520	0	-1	False	32500	1285.8	32500	0
768	drugs520	0	-1	False	18700	0.0	18700	0
769	drugs520	0	-1	False	20200	0.0	20200	0
770	drugs520	0	-1	False	20300	0.0	20300	0
771	drugs520	0	-1	False	33500	1325.21	33500	0
772	drugs520	0	-1	False	23200	0.0	23200	0
773	drugs520	0	-1	False	36250	1314.52	36250	0
774	drugs520	0	-1	False	19450	0.0	19450	0
775	drugs520	0	-1	False	36100	1304.91	36100	0
776	drugs520	0	-1	False	36800	1167.62	36800	0
777	drugs520	0	-1	False	29500	0.0	29500	0
778	drugs520	0	-1	False	36500	1079.87	36500	0
779	drugs520	0	-1	False	28400	0.0	28400	0
780	drugs520	0	-1	False	27750	0.0	27750	0
781	drugs520	0	-1	False	22300	0.0	22300	0
782	drugs520	0	-1	False	26700	0.0	26700	0
783	drugs520	0	-1	False	32350	957.428	32350	0
784	drugs520	0	-1	True	37300	1372.56	37300	0
785	drugs520	0	-1	False	27620	357.206	27620	0
786	drugs520	0	-1	False	38000	0.0	38000	0
787	drugs520	0	-1	False	11340	0.0	11340	0
788	Zestiny	754820	0	True	85540	235.417	57	0.001
789	黄旭东	1281115	2	False	37420	0.0	37420	0
790	黄旭东	2089468	0	False	377460	92.2047	377460	0
791	秘制小汉堡	1763013	2	True	118580	58.4707	118580	35.251007080078125
792	秘制小汉堡	0	-1	True	20	0.001	20	0
793	秘制小汉堡	0	-1	False	12370	0.0	12370	0
794	秘制小汉堡	0	-1	True	236960	0.264334	236960	0
795	秘制小汉堡	2044362	2	True	95260	38.8492	95260	23.19344139099121
796	秘制小汉堡	0	-1	False	13360	0.0	13360	0
797	秘制小汉堡	0	-1	True	140940	9.78159	140940	0
798	秘制小汉堡	0	-1	False	11020	0.0	11020	0
799	秘制小汉堡	0	-1	True	201530	287.698	201530	0
800	秘制小汉堡	0	-1	True	67790	9.22997	67790	0
801	秘制小汉堡	0	-1	True	136160	14.3125	136160	0
802	秘制小汉堡	1401254	2	False	92420	130.244	92420	0
803	秘制小汉堡	1401254	2	False	45410	0.0	45410	0
804	秘制小汉堡	1401254	2	True	98630	345.432	98630	312.2824401855469
805	秘制小汉堡	0	-1	False	53590	63.9354	53590	0
806	秘制小汉堡	0	-1	False	54610	54.3102	54610	0
807	秘制小汉堡	0	-1	False	10250	0.0	10250	0
808	秘制小汉堡	0	-1	True	57250	115.629	57250	0
809	秘制小汉堡	0	-1	True	127950	62.1191	127950	0
810	秘制小汉堡	754820	0	False	93920	424.574	93920	0
811	秘制小汉堡	754820	0	True	95070	870.344	214	0.001
812	秘制小汉堡	1134237	5	True	1	0.001	0	0.001
813	我去要饭	1775270	5	False	222	0.001	222	0
814	我去要饭	0	-1	True	695480	173.791	695480	0
815	兔战	0	-1	True	708990	416.661	708990	0
816	兔战	0	-1	False	26570	0.0	26570	0
817	兔战	0	-1	False	26570	0.0	26570	0
818	兔战	0	-1	False	26570	0.0	26570	0
819	兔战	0	-1	False	26570	0.0	26570	0
820	兔战	900957	2	False	100770	0.0	100770	0
821	兔战	900957	2	False	100770	0.0	100770	0
822	兔战	900957	2	False	100770	0.0	100770	0
823	菜橘子MAA	0	-1	True	355880	133.886	355880	0
824	菜橘子MAA	0	-1	False	337180	0.0	337180	0
825	菜橘子MAA	0	-1	False	337180	0.0	337180	0
826	菜橘子MAA	0	-1	False	337180	0.0	337180	0
827	嗨	0	-1	True	410870	26.3958	410870	0
828	嗨	1613687	2	False	210750	13.6968	210750	0
829	嗨	1613687	2	False	218710	37.1913	218710	0
830	嗨	0	-1	False	151740	0.0	151740	0
831	嗨	715043	5	False	22	0.001	22	0
832	嗨	715043	5	False	90350	0.0	90350	0
833	嗨	715043	5	False	144650	0.0	144650	0
834	嗨	715043	5	False	21	0.001	21	0
835	嗨	715043	5	False	82700	0.0	82700	0
836	嗨	715043	5	False	14100	0.0	14100	0
837	嗨	715043	5	False	12	0.001	12	0
838	嗨	715043	5	False	237400	0.0	237400	0
839	嗨	715043	5	False	27	0.001	27	0
840	一起打饭	715043	5	False	10900	0.0	10900	0
841	一起打饭	715043	5	True	7	0.001	22	0.001
842	嗨	715043	5	False	344450	0.0	344450	0
843	嗨	1613687	2	True	221000	68.3189	221000	44.93344497680664
844	嗨	1613687	2	False	212940	0.0	212940	0
845	嗨	1613687	2	False	202580	0.0	202580	0
846	嗨	1613687	2	False	23480	0.0	23480	0
847	嗨	0	-1	False	95990	0.0	95990	0
848	嗨	0	-1	False	183790	0.0	183790	0
849	嗨	1219148	5	True	128	0.001	139	0.001
850	嗨	657519	2	False	164940	0.0	164940	0
851	嗨	0	-1	False	134740	0.0	134740	0
852	嗨	0	-1	True	195780	125.546	195780	0
853	嗨	0	-1	False	196030	102.761	196030	0
854	嗨	0	-1	False	195580	78.6011	195580	0
855	嗨	0	-1	True	334650	34.7258	334650	0
856	嗨	715043	5	False	92100	0.0	92100	0
857	嗨	715043	5	False	44	0.001	44	0
858	嗨	715043	5	False	12900	0.0	12900	0
859	嗨	715043	5	False	29	0.001	29	0
860	嗨	0	-1	False	16670	0.0	16670	0
861	嗨	0	-1	False	16660	0.0	16660	0
862	嗨	0	-1	False	161370	0.0	161370	0
863	嗨	0	-1	False	126350	90.6865	126350	0
864	嗨	0	-1	True	128330	139.65	128330	0
865	嗨	0	-1	False	172860	0.0	172860	0
866	嗨	0	-1	True	300140	37.0258	300140	0
867	嗨	0	-1	False	55310	0.0	55310	0
868	嗨	0	-1	False	163730	0.0	163730	0
869	嗨	0	-1	False	30160	0.0	30160	0
870	嗨	0	-1	True	188	0.001	188	0
871	嗨	0	-1	False	270330	0.0	270330	0
872	嗨	0	-1	False	56100	0.0	56100	0
873	嗨	0	-1	False	118940	0.0	118940	0
874	嗨	0	-1	False	191930	0.0	191930	0
875	嗨	0	-1	False	155890	0.0	155890	0
876	嗨	0	-1	True	222720	103.99	222720	0
877	嗨	715043	5	False	74900	0.0	74900	0
878	嗨	715043	5	False	45	0.001	45	0
879	嗨	0	-1	True	214480	42.6793	214480	0
880	嗨	0	-1	False	61050	0.0	61050	0
881	嗨	658127	2	False	159460	0.0	159460	0
882	嗨	1094998	2	True	180770	110.679	180770	70.20207977294922
883	嗨	0	-1	True	171640	94.7344	171640	0
884	嗨	580941	5	True	58	0.001	84	0.001
885	嗨	0	-1	True	341920	136.114	341920	0
886	嗨	107410	2	True	114480	47.0109	114480	39.443214416503906
887	嗨	0	-1	True	163520	146.21	163520	0
888	嗨	715043	5	False	43	0.001	43	0
889	嗨	715043	5	True	82	0.001	91	0.001
890	嗨	0	-1	False	133420	0.0	133420	0
891	嗨	1613687	2	False	220600	66.1233	220600	0
892	嗨	1515487	5	True	128	0.001	167	0.001
893	嗨	1517355	5	False	70010	0.0	70010	0
894	嗨	0	-1	False	151670	0.0	151670	0
895	嗨	0	-1	False	60750	0.0	60750	0
896	嗨	0	-1	False	60320	0.0	60320	0
897	嗨	0	-1	False	104590	0.0	104590	0
898	嗨	0	-1	False	350690	0.0	350690	0
899	嗨	0	-1	False	151460	0.0	151460	0
900	嗨	0	-1	False	165210	0.0	165210	0
901	嗨	1808605	5	False	245	0.001	245	0
902	嗨	0	-1	True	559230	16.3175	559230	0
903	嗨	1259653	5	False	41150	0.0	41150	0
904	嗨	1653137	2	False	215890	0.0	215890	0
905	秘制小汉堡	0	-1	True	13	0.001	13	0
906	嗨	0	-1	True	239870	207.197	239870	0
907	秘制小汉堡	715043	5	True	65	0.001	79	0.001
908	嗨	1808605	5	False	49020	0.0	49020	0
909	嗨	1808605	5	True	294	0.001	229	0.001
910	秘制小汉堡	0	-1	True	312010	171.585	312010	0
911	秘制小汉堡	0	-1	False	29570	0.0	29570	0
912	秘制小汉堡	0	-1	False	29670	0.0	29670	0
913	秘制小汉堡	0	-1	False	290710	10.1806	290710	0
914	嗨	1808605	5	False	232	0.001	232	0
915	嗨	0	-1	True	318260	21.1258	318260	0
916	嗨	555797	2	False	64190	0.0	64190	0
917	嗨	2113754	2	True	269700	58.8227	269700	41.2076530456543
918	drugs520	0	-1	True	60080	544.543	60080	0
919	drugs520	0	-1	False	13140	0.0	13140	0
920	drugs520	0	-1	False	27340	0.0	27340	0
921	drugs520	0	-1	False	25200	0.0	25200	0
922	drugs520	0	-1	False	11660	0.0	11660	0
923	drugs520	0	-1	False	10860	0.0	10860	0
924	drugs520	0	-1	False	12710	0.0	12710	0
925	drugs520	0	-1	False	50750	336.186	50750	0
926	drugs520	0	-1	False	51230	236.938	51230	0
927	drugs520	0	-1	False	15780	0.0	15780	0
928	drugs520	0	-1	False	23990	0.0	23990	0
929	drugs520	0	-1	False	17090	0.0	17090	0
930	drugs520	0	-1	False	25220	0.0	25220	0
931	drugs520	0	-1	True	51310	406.08	51310	0
932	drugs520	0	-1	False	13800	0.0	13800	0
933	drugs520	0	-1	False	20340	0.0	20340	0
934	drugs520	0	-1	True	110260	479.217	110260	0
935	drugs520	0	-1	False	87730	0.0	87730	0
936	drugs520	1955170	2	False	116430	552.875	116430	0
937	drugs520	1955170	2	False	11700	0.0	11700	0
938	drugs520	1955170	2	True	116560	853.84	116560	888.9744262695312
939	drugs520	1570203	2	False	10060	0.0	10060	0
940	drugs520	1570203	2	False	10850	0.0	10850	0
941	drugs520	1570203	2	True	111450	578.17	111450	577.0460205078125
942	drugs520	2069841	2	False	15040	0.0	15040	0
943	drugs520	2069841	2	False	28520	0.0	28520	0
944	drugs520	2069841	2	False	14540	0.0	14540	0
945	drugs520	2069841	2	False	13790	0.0	13790	0
946	drugs520	2069841	2	False	12540	0.0	12540	0
947	drugs520	2069841	2	True	212040	942.107	212040	886.8130493164062
948	嗨	1578784	5	True	29	0.001	20	0.001
949	嗨	0	-1	True	206550	68.9077	206550	0
950	嗨	0	-1	True	720370	504.391	720370	0
951	嗨	0	-1	False	106540	0.0	106540	0
952	嗨	0	-1	False	20760	0.0	20760	0
953	嗨	1808605	5	False	235	0.001	235	0
954	嗨	1808605	5	False	85990	0.0	85990	0
955	嗨	1808605	5	False	84350	0.0	84350	0
956	嗨	1808605	5	False	161	0.001	161	0
957	Legendre_Modern	1636104	2	False	29080	0.0	29080	0
958	Legendre_Modern	1636104	2	False	29080	0.0	29080	0
959	Legendre_Modern	1636104	2	False	29080	0.0	29080	0
960	Legendre_Modern	1636104	2	False	29080	0.0	29080	0
961	嗨	1808605	5	False	159	0.001	159	0
962	Legendre_Modern	1919312	2	True	419890	785.348	419890	808.455810546875
963	嗨	0	-1	True	77	0.001	77	0
964	Legendre_Modern	1476606	2	True	317440	1200.76	317440	791.2474365234375
965	嗨	1861487	2	False	405230	0.0	405230	0
966	Legendre_Modern	1270000	2	False	148300	0.0	148300	0
967	Legendre_Modern	1270000	2	False	148300	0.0	148300	0
968	Legendre_Modern	1270000	2	False	148300	0.0	148300	0
969	Legendre_Modern	1270000	2	False	148300	0.0	148300	0
970	Legendre_Modern	1872396	2	False	11840	0.0	11840	0
971	Legendre_Modern	1872396	2	False	11840	0.0	11840	0
972	Legendre_Modern	1872396	2	False	11840	0.0	11840	0
973	Legendre_Modern	1872396	2	False	11840	0.0	11840	0
974	Legendre_Modern	927754	5	True	288	0.001	252	0.001
975	嗨	2064236	2	True	121290	88.599	121290	70.60518646240234
976	Legendre_Modern	0	-1	True	129510	782.966	129510	0
977	嗨	0	-1	True	107860	33.9599	107860	0
978	嗨	0	-1	False	14070	0.0	14070	0
979	Legendre_Modern	1028733	2	False	129100	0.0	129100	0
980	Legendre_Modern	1028733	2	False	129100	0.0	129100	0
981	Legendre_Modern	1028733	2	False	129100	0.0	129100	0
982	fellleaf	0	-1	False	45970	0.0	45970	0
983	fellleaf	0	-1	False	73390	0.0	73390	0
984	fellleaf	1127341	5	False	25900	0.0	25900	0
985	fellleaf	1134237	5	False	110510	0.0	110510	0
986	fellleaf	1134237	5	False	10500	0.0	10500	0
987	fellleaf	1134237	5	False	16260	0.0	16260	0
988	fellleaf	0	-1	True	286620	236.873	286620	0
989	fellleaf	0	-1	True	136280	183.413	136280	0
990	fellleaf	0	-1	False	54300	0.0	54300	0
991	fellleaf	0	-1	False	104220	73.208	104220	0
992	fellleaf	0	-1	False	40470	0.0	40470	0
993	fellleaf	0	-1	True	184070	60.1849	184070	0
994	fellleaf	0	-1	False	24010	0.0	24010	0
995	fellleaf	0	-1	False	39770	0.0	39770	0
996	fellleaf	1570203	2	False	59580	0.0	59580	0
997	fellleaf	1570203	2	True	109720	173.105	109720	179.685791015625
998	fellleaf	1570203	2	False	57980	0.0	57980	0
999	fellleaf	1570203	2	False	10470	0.0	10470	0
1000	fellleaf	1570203	2	False	35260	0.0	35260	0
1001	fellleaf	1570203	2	False	19850	0.0	19850	0
1002	fellleaf	1570203	2	False	35460	0.0	35460	0
1003	fellleaf	1570203	2	False	27490	0.0	27490	0
1004	fellleaf	1570203	2	False	10390	0.0	10390	0
1005	fellleaf	1570203	2	False	37640	0.0	37640	0
1006	fellleaf	0	-1	True	308530	234.429	308530	0
1007	fellleaf	0	-1	True	166660	148.116	166660	0
1008	fellleaf	973278	2	False	217440	0.0	217440	0
1009	fellleaf	0	-1	False	75280	0.0	75280	0
1010	fellleaf	1178810	2	False	45910	0.0	45910	0
1011	fellleaf	1219193	2	False	100040	0.0	100040	0
1012	fellleaf	0	-1	False	26310	0.0	26310	0
1013	fellleaf	0	-1	False	35670	0.0	35670	0
1014	fellleaf	244182	2	False	16710	0.0	16710	0
1015	fellleaf	244182	2	True	234930	187.048	234930	205.12001037597656
1016	fellleaf	0	-1	False	62260	0.0	62260	0
1017	fellleaf	0	-1	False	59530	0.0	59530	0
1018	fellleaf	0	-1	False	15610	0.0	15610	0
1019	fellleaf	0	-1	False	59100	0.0	59100	0
1020	fellleaf	0	-1	True	285470	102.074	285470	0
1021	fellleaf	1509460	2	False	72040	0.0	72040	0
1022	fellleaf	0	-1	True	147220	144.036	147220	0
1023	fellleaf	909032	2	False	16440	0.0	16440	0
1024	fellleaf	909032	2	True	103890	173.679	103890	168.88577270507812
1025	fellleaf	0	-1	False	189560	0.0	189560	0
1026	fellleaf	658127	2	False	42470	0.0	42470	0
1027	fellleaf	725718	2	False	36230	0.0	36230	0
1028	fellleaf	0	-1	False	71350	0.0	71350	0
1029	fellleaf	0	-1	True	84650	194.595	84650	0
1030	fellleaf	1026729	2	False	14400	0.0	14400	0
1031	fellleaf	1026729	2	True	117360	116.569	117360	125.001708984375
1032	fellleaf	1053520	2	True	115810	118.283	115810	126.5054931640625
1033	fellleaf	320127	2	False	158840	0.0	158840	0
1034	fellleaf	1981090	5	False	56780	0.0	56780	0
1035	fellleaf	0	-1	False	93720	0.0	93720	0
1036	fellleaf	0	-1	True	18	0.001	18	0
1037	fellleaf	0	-1	False	55650	0.0	55650	0
1038	嗨	2245770	2	True	25310	31.4564	25310	31.26837921142578
1039	嗨	0	-1	False	164770	0.0	164770	0
1040	嗨	0	-1	True	253700	72.4328	253700	0
1041	嗨	1806531	2	True	437490	99.4025	437490	105.35150146484375
1042	嗨	0	-1	True	205950	123.934	205950	0
1043	嗨	0	-1	False	28850	0.0	28850	0
1044	嗨	0	-1	True	399520	132.716	399520	0
1045	嗨	0	-1	True	145590	137.161	145590	0
1046	嗨	0	-1	False	53080	0.0	53080	0
1047	嗨	0	-1	True	222120	136.655	222120	0
1048	嗨	0	-1	True	331840	40.7633	331840	0
1049	fellleaf	0	-1	False	291550	0.0	291550	0
1050	fellleaf	0	-1	True	97710	108.233	97710	0
1051	fellleaf	0	-1	False	141420	0.0	141420	0
1052	fellleaf	1219193	2	False	43750	0.0	43750	0
1053	fellleaf	1219193	2	False	28330	0.0	28330	0
1054	fellleaf	1219193	2	False	23870	0.0	23870	0
1055	fellleaf	1219193	2	True	175240	94.243	175240	69.09127044677734
1056	fellleaf	0	-1	False	45960	0.0	45960	0
1057	fellleaf	0	-1	False	78160	0.0	78160	0
1058	fellleaf	0	-1	False	135340	0.0	135340	0
1059	fellleaf	0	-1	True	230530	60.5929	230530	0
1060	fellleaf	2022718	2	False	35650	0.0	35650	0
1061	嗨	0	-1	False	151110	0.0	151110	0
1062	fellleaf	0	-1	True	126090	163.63	126090	0
1063	fellleaf	0	-1	False	43770	0.0	43770	0
1064	嗨	0	-1	False	27280	0.0	27280	0
1065	fellleaf	86324	3	True	306060	151.919	306060	175.06195068359375
1066	fellleaf	0	-1	False	48470	0.0	48470	0
1067	fellleaf	407788	2	False	27340	0.0	27340	0
1068	fellleaf	0	-1	True	112770	205.27	112770	0
1069	fellleaf	1829925	2	True	115440	179.57	115440	186.79776000976562
1070	fellleaf	1843653	2	False	36720	0.0	36720	0
1071	fellleaf	1849433	2	False	38830	0.0	38830	0
1072	fellleaf	0	-1	False	90170	0.0	90170	0
1073	fellleaf	0	-1	False	60290	0.0	60290	0
1074	fellleaf	0	-1	False	164670	0.0	164670	0
1075	fellleaf	0	-1	False	28870	0.0	28870	0
1076	fellleaf	0	-1	True	299160	261.67	299160	0
1077	fellleaf	0	-1	False	47530	0.0	47530	0
1078	fellleaf	0	-1	False	50610	0.0	50610	0
1079	fellleaf	0	-1	False	63940	0.0	63940	0
1080	fellleaf	0	-1	False	38400	0.0	38400	0
1081	fellleaf	0	-1	False	66320	0.0	66320	0
1082	fellleaf	1127341	5	False	136750	0.0	136750	0
1083	fellleaf	0	-1	True	148740	31.4371	148740	0
1084	嗨	658127	2	False	78370	0.0	78370	0
1085	fellleaf	0	-1	False	36980	0.0	36980	0
1086	fellleaf	0	-1	False	49590	0.0	49590	0
1087	fellleaf	973278	2	False	220730	0.0	220730	0
1088	fellleaf	0	-1	False	138860	0.0	138860	0
1089	fellleaf	2060305	2	True	68360	191.055	68360	211.7794647216797
1090	嗨	0	-1	False	62040	0.0	62040	0
1091	fellleaf	2201460	2	False	95300	0.0	95300	0
1092	嗨	715043	5	False	161150	0.0	161150	0
1093	嗨	0	-1	False	51270	0.0	51270	0
1094	嗨	0	-1	False	51170	0.0	51170	0
1095	嗨	715043	5	False	89000	0.0	89000	0
1096	嗨	715043	5	False	228450	0.0	228450	0
1097	嗨	715043	5	False	97750	0.0	97750	0
1098	嗨	715043	5	False	238000	0.0	238000	0
1099	嗨	715043	5	False	100200	0.0	100200	0
1100	嗨	715043	5	False	246200	0.0	246200	0
1101	嗨	715043	5	False	152650	0.0	152650	0
1102	嗨	946082	2	True	406680	71.4575	406680	108.84435272216797
1103	嗨	0	-1	False	234290	0.0	234290	0
1104	嗨	950170	2	False	20010	0.0	20010	0
1105	嗨	950170	2	False	38550	0.0	38550	0
1106	嗨	0	-1	True	122520	19.0797	122520	0
1107	嗨	0	-1	True	340060	68.5832	340060	0
1108	嗨	148000	2	True	241630	215.38	241630	236.6597900390625
1109	嗨	0	-1	True	124640	21.2214	124640	0
1110	嗨	148000	2	False	142090	0.0	142090	0
1111	嗨	0	-1	False	172250	0.0	172250	0
1112	嗨	0	-1	True	427420	109.122	427420	0
1113	嗨	714001	2	False	54010	0.0	54010	0
1114	嗨	1481747	2	False	19590	0.0	19590	0
1115	嗨	0	-1	False	55590	0.0	55590	0
1117	嗨	0	-1	True	5	0.001	5	0
1119	嗨	0	-1	False	32310	0.0	32310	0
1120	嗨	0	-1	True	113270	103.497	113270	0
1121	嗨	0	-1	True	438160	4.81625	438160	0
1122	嗨	0	-1	True	188	0.001	188	0
1123	嗨	1901200	5	True	193	0.001	188	0.001
1124	嗨	0	-1	True	15	0.001	15	0
1125	嗨	0	-1	False	43290	0.0	43290	0
1126	嗨	764472	0	False	115300	0.0	115300	0
1127	嗨	764472	0	True	21	0.001	45	0.001
1129	嗨	0	-1	False	52210	0.0	52210	0
1131	嗨	1105014	0	False	33720	0.0	33720	0
1132	嗨	1105014	0	False	147880	0.0	147880	0
1133	Duno	0	-1	True	61	0.001	61	0
1134	Duno	0	-1	True	43260	129.565	43260	0
1135	Hynix	0	-1	False	44210	0.0	44210	0
1136	Hynix	0	-1	False	44210	0.0	44210	0
1137	Hynix	0	-1	False	44210	0.0	44210	0
1138	Hynix	0	-1	False	44210	0.0	44210	0
1139	Hynix	0	-1	False	90480	0.0	90480	0
1140	Hynix	0	-1	False	90480	0.0	90480	0
1141	Hynix	0	-1	False	90480	0.0	90480	0
1142	Hynix	0	-1	False	90480	0.0	90480	0
1143	Hynix	0	-1	False	55250	0.0	55250	0
1144	Hynix	0	-1	False	55250	0.0	55250	0
1145	Hynix	0	-1	False	55250	0.0	55250	0
1146	Hynix	0	-1	False	55250	0.0	55250	0
1147	Hynix	0	-1	True	395560	19.3926	395560	0
1148	Yuans	2256387	2	False	175970	0.0	175970	0
1149	rira	69666	2	True	195020	461.892	195020	328.4464416503906
1150	rira	847314	2	True	286960	535.889	286960	345.2418518066406
1151	rira	0	-1	True	188140	380.038	188140	0
1152	CYXC	0	-1	True	20150	9.69499	20150	0
1153	CYXC	0	-1	False	20170	8.6837	20170	0
1154	Megumi	555797	2	False	39740	0.0	39740	0
1155	Megumi	555797	2	False	70760	0.0	70760	0
1156	Megumi	0	-1	False	105370	0.0	105370	0
1157	Megumi	0	-1	False	40260	0.0	40260	0
1158	Megumi	1901200	5	True	683	0.001	618	0.001
1159	Megumi	2097562	0	False	73390	0.0	73390	0
1160	Megumi	2118540	2	False	82640	0.0	82640	0
1161	Megumi	2082013	5	True	140	0.001	97	0.001
1162	Megumi	0	-1	True	379560	125.519	379560	0
1163	Megumi	0	-1	False	407	0.001	407	0
1164	Megumi	0	-1	True	502	0.001	502	0
1165	Megumi	0	-1	True	323	0.001	323	0
1166	Megumi	0	-1	False	10860	0.0	10860	0
1167	Megumi	0	-1	True	240	0.001	240	0
1168	Megumi	0	-1	True	188	0.001	188	0
1169	CYXC	131891	3	False	38220	0.0	38220	0
1170	CYXC	131891	3	False	38220	0.0	38220	0
1171	CYXC	131891	3	False	38220	0.0	38220	0
1172	CYXC	131891	3	False	38220	0.0	38220	0
1173	SumSteve	0	-1	False	15140	0.0	15140	0
1174	SumSteve	0	-1	False	15140	0.0	15140	0
1175	SumSteve	0	-1	False	15140	0.0	15140	0
1176	SumSteve	0	-1	False	15140	0.0	15140	0
1177	SumSteve	0	-1	True	64520	158.116	64520	0
1178	WinnieThePooh	0	-1	False	186770	0.0	186770	0
1179	WinnieThePooh	0	-1	False	186770	0.0	186770	0
1180	WinnieThePooh	0	-1	False	186770	0.0	186770	0
1181	WinnieThePooh	0	-1	False	186770	0.0	186770	0
1182	WinnieThePooh	0	-1	True	1672	0.001	1672	0
1183	WinnieThePooh	2089468	0	True	937	0.001	442	0.001
1184	WinnieThePooh	0	-1	True	167	0.001	167	0
1185	WinnieThePooh	0	-1	True	1435	0.001	1435	0
1186	WinnieThePooh	0	-1	False	24030	0.0	24030	0
1187	WinnieThePooh	0	-1	False	24030	0.0	24030	0
1188	WinnieThePooh	0	-1	False	24030	0.0	24030	0
1189	WinnieThePooh	0	-1	False	24030	0.0	24030	0
1190	WinnieThePooh	0	-1	False	35830	0.0	35830	0
1191	WinnieThePooh	0	-1	False	35830	0.0	35830	0
1192	WinnieThePooh	0	-1	False	35830	0.0	35830	0
1193	WinnieThePooh	0	-1	False	35830	0.0	35830	0
1194	WinnieThePooh	0	-1	False	57380	0.0	57380	0
1195	WinnieThePooh	0	-1	False	57380	0.0	57380	0
1196	WinnieThePooh	0	-1	False	57380	0.0	57380	0
1197	WinnieThePooh	0	-1	False	57380	0.0	57380	0
1198	WinnieThePooh	207692	0	True	1097	0.001	555	0.001
1199	WinnieThePooh	0	-1	False	22020	0.0	22020	0
1200	WinnieThePooh	0	-1	False	22020	0.0	22020	0
1201	WinnieThePooh	0	-1	False	22020	0.0	22020	0
1202	WinnieThePooh	0	-1	False	22020	0.0	22020	0
1203	WinnieThePooh	0	-1	False	207900	0.0	207900	0
1204	WinnieThePooh	0	-1	False	207900	0.0	207900	0
1205	WinnieThePooh	0	-1	False	207900	0.0	207900	0
1206	WinnieThePooh	0	-1	False	207900	0.0	207900	0
1207	WinnieThePooh	0	-1	False	17560	0.0	17560	0
1208	WinnieThePooh	0	-1	False	17560	0.0	17560	0
1209	WinnieThePooh	0	-1	False	17560	0.0	17560	0
1210	WinnieThePooh	0	-1	False	17560	0.0	17560	0
1211	WinnieThePooh	0	-1	False	31770	0.0	31770	0
1212	WinnieThePooh	0	-1	False	31770	0.0	31770	0
1213	WinnieThePooh	0	-1	False	31770	0.0	31770	0
1214	WinnieThePooh	0	-1	False	31770	0.0	31770	0
1215	WinnieThePooh	0	-1	False	38900	0.0	38900	0
1216	WinnieThePooh	0	-1	False	38900	0.0	38900	0
1217	WinnieThePooh	0	-1	False	38900	0.0	38900	0
1218	WinnieThePooh	0	-1	False	38900	0.0	38900	0
1219	WinnieThePooh	107875	2	False	68970	0.0	68970	0
1220	WinnieThePooh	107875	2	False	68970	0.0	68970	0
1221	WinnieThePooh	107875	2	False	68970	0.0	68970	0
